활자잔혹극,루스 렌델,북스피어,2024,https://shopping-phinf.pstatic.net/main_4841812/48418128636.20240614092209.jpg,9791192313559 
브뤼노 라투르,브뤼노 라투르,사월의책,2024,https://shopping-phinf.pstatic.net/main_4420647/44206477622.20231124092431.jpg,9791192092263 
이 책은 신유물론이다,심귀연,날,2024,https://shopping-phinf.pstatic.net/main_4686074/46860746618.20240406070928.jpg,9791168102538 
테베랜드,세르히오 블랑코,지만지드라마,2024,https://shopping-phinf.pstatic.net/main_4870029/48700295628.20240627091050.jpg,9791128895166 
해독 혁명,닥터 라이블리(최지영),웅진지식하우스,2024,https://shopping-phinf.pstatic.net/main_4870388/48703888627.20240627091051.jpg,9788901285146 
UX/UI의 10가지 심리학 법칙,존 야블론스키,책만,2024,https://shopping-phinf.pstatic.net/main_4694207/46942077628.20240410070951.jpg,9791189909635 
당신의 감정에는 당신만의 사연이 있다,박용철,유노책주,2024,https://shopping-phinf.pstatic.net/main_4857195/48571955622.20240622070926.jpg,9791171830336 
"경영, 이나모리 가즈오 원점을 말하다",이나모리 가즈오,21세기북스,2024,https://shopping-phinf.pstatic.net/main_4824254/48242545623.20240609071100.jpg,9791171176373 
당신이 잠든 사이의 뇌과학,라훌 잔디얼,웅진지식하우스,2024,https://shopping-phinf.pstatic.net/main_4860266/48602668632.20240622092013.jpg,9788901285115 
대화의 힘,찰스 두히그,갤리온,2024,https://shopping-phinf.pstatic.net/main_4857498/48574989620.20240622070939.jpg,9788901285108 
만일 나에게 단 한 번의 아침이 남아 있다면,존 릴런드,북모먼트,2024,https://shopping-phinf.pstatic.net/main_4824260/48242602634.20240606092256.jpg,9791193937112 
프루스트와 오징어,매리언 울프,어크로스,2024,https://shopping-phinf.pstatic.net/main_4845203/48452038618.20240618091425.jpg,9791167741547 
가장 빛나는 나이에 싸구려로 살지 마라,차이유린,더페이지,2024,https://shopping-phinf.pstatic.net/main_4807683/48076831621.20240531103524.jpg,9791198632470 
길게 말하면 미움받는다,요코타 이사오,마인드빌딩,2024,https://shopping-phinf.pstatic.net/main_4810185/48101852618.20240603070835.jpg,9791192886497 
나를 사랑하는 것이 먼저다,후션즈,지니의서재,2024,https://shopping-phinf.pstatic.net/main_4838639/48386395618.20240613092341.jpg,9791198621542 
모든 논쟁에서 승리하는 법,메흐디 하산,시공사,2024,https://shopping-phinf.pstatic.net/main_4617072/46170720618.20240305083944.jpg,9791171253319 
모든 인간은 망상한다,마쓰모토 다쿠야,서커스(서커스출판상회),2024,https://shopping-phinf.pstatic.net/main_4114804/41148045623.20230815080314.jpg,9791187295716 
벌거벗은 한국사: 고려편,tvN STORY 〈벌거벗은 한국사〉 제작팀,프런트페이지,2024,https://shopping-phinf.pstatic.net/main_4788204/47882049623.20240523071017.jpg,9791193401125 
예측투자,마이클 모부신^알프레드 레퍼포트,부크온,2024,https://shopping-phinf.pstatic.net/main_4688257/46882570672.20240407071010.jpg,9791198375919 
데이터로 말한다! CRM 마케팅,이은영,한빛미디어,2024,https://shopping-phinf.pstatic.net/main_4841544/48415448622.20240614092155.jpg,9791169212601 
펼친 면의 대화,전가경,아트북스,2024,https://shopping-phinf.pstatic.net/main_4726061/47260613658.20240425083643.jpg,9788961964432 
경외심,대커 켈트너,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4853762/48537624624.20240619092447.jpg,9791171712212 
벌거벗은 동물사,이종식,동아시아,2024,https://shopping-phinf.pstatic.net/main_4838110/48381106632.20240613092252.jpg,9788962623017 
세계를 움직인 열 가지 프레임,수바드라 다스,북하우스,2024,https://shopping-phinf.pstatic.net/main_4802532/48025324622.20240529101549.jpg,9791164052547 
우리는 날마다 조금씩 행복해진다,얼미부부,웅진지식하우스,2024,https://shopping-phinf.pstatic.net/main_4855010/48550109620.20240620092151.jpg,9788901284521 
우주의 작은 별 하나까지 널 도와줄 거야,씨씨코,다산북스,2024,https://shopping-phinf.pstatic.net/main_4802531/48025315619.20240529092538.jpg,9791130670072 
게으른 자를 위한 수상한 화학책,이광렬,블랙피쉬,2024,https://shopping-phinf.pstatic.net/main_4655614/46556140625.20240323071009.jpg,9788968334498 
니체 강의,이수영,북튜브,2024,https://shopping-phinf.pstatic.net/main_4031145/40311451634.20230815080615.jpg,9791192628189 
비트코인 고래들의 투자 비밀,미그놀렛,미다스북스,2024,https://shopping-phinf.pstatic.net/main_4833337/48333378619.20240611102138.jpg,9791169106863 
요즘 어른을 위한 최소한의 한국사,임소미,빅피시,2024,https://shopping-phinf.pstatic.net/main_4850942/48509428620.20240618090456.jpg,9791193128992 
인간은 노력하는 한 방황한다,김종원,마인드셋,2024,https://shopping-phinf.pstatic.net/main_4700635/47006351618.20240412094033.jpg,9791193358856 
집중력의 배신,한덕현,21세기북스,2024,https://shopping-phinf.pstatic.net/main_4835503/48355039630.20240612092148.jpg,9791171175697 
멀어질수록 행복해진다,쓰루미 와타루,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4852925/48529251621.20240619092414.jpg,9791171712205 
쓰게 될 것,최진영,안온북스,2024,https://shopping-phinf.pstatic.net/main_4840981/48409819632.20240614092147.jpg,9791192638379 
한 줄 카피,정규영,포르체,2024,https://shopping-phinf.pstatic.net/main_4800103/48001033618.20240528091810.jpg,9791193584439 
클래식 듣는 맛,안일구,믹스커피,2024,https://shopping-phinf.pstatic.net/main_4833481/48334813618.20240611101952.jpg,9791170435440 
테슬라 폭발적 성장 시나리오,강정수^김이라^이현정,더스퀘어,2024,https://shopping-phinf.pstatic.net/main_4761237/47612375623.20240511070943.jpg,9791198579942 
보고 혁명,이성윤,한빛미디어,2024,https://shopping-phinf.pstatic.net/main_4820011/48200116633.20240606071036.jpg,9791169212236 
신지영 교수의 언어감수성 수업,신지영,인플루엔셜,2024,https://shopping-phinf.pstatic.net/main_4805363/48053635620.20240531071425.jpg,9791168341982 
재즈의 계절,김민주,북스톤,2024,https://shopping-phinf.pstatic.net/main_3470071/34700718618.20230328161900.jpg,9791191211795 
당신의 뇌는 나이 들지 않는다,토니 부잔^레이먼드 킨,비즈니스북스,2024,https://shopping-phinf.pstatic.net/main_4824254/48242547627.20240606092327.jpg,9791162543764 
안녕의 발견,김종광,마이디어북스,2024,https://shopping-phinf.pstatic.net/main_4729616/47296167626.20240425093313.jpg,9791193289228 
인생 처음 철학 수업,폴 클라인먼,현대지성,2024,https://shopping-phinf.pstatic.net/main_4820011/48200114644.20240606071016.jpg,9791139716924 
아이가 없는 집,알렉스 안도릴,필름(Feelm),2024,https://shopping-phinf.pstatic.net/main_4835929/48359291618.20240612092119.jpg,9791193262184 
어떻게 살 것인가,이수근,크리스천리더,2024,https://shopping-phinf.pstatic.net/main_5040178/50401784631.20240921091738.jpg,9788965943723 
오늘 가장 빛나는 너에게,이재은,더퀘스트,2024,https://shopping-phinf.pstatic.net/main_4832922/48329222621.20240611101957.jpg,9791140710102 
